1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.139395, 0.01, 1,	1620.06, 860.909
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.139395, 0.01, 1,	1725.23, 865.317
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.139395, 0.01, 1,	1825.22, 869.354
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.139395, 0.01, 1,	1919.35, 873.065
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.139395, 0.01, 1,	2007.35, 875.943
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0, 0.01, 1,	1053.87, 740.786
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0, 0.01, 1,	1134.55, 745.151
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0, 0.01, 1,	1216.4, 749.711
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0, 0.01, 1,	1298.33, 754.513
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0, 0.01, 1,	1380.14, 759.046
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0348488, 0.01, 1,	1048.83, 822.486
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0348488, 0.01, 1,	1129.8, 827.124
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0348488, 0.01, 1,	1211.68, 831.836
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0348488, 0.01, 1,	1293.84, 836.294
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0348488, 0.01, 1,	1375.75, 840.637
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0696976, 0.01, 1,	1044.59, 904.087
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0696976, 0.01, 1,	1125.49, 908.957
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0696976, 0.01, 1,	1207.28, 913.711
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0696976, 0.01, 1,	1289.38, 918.089
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0696976, 0.01, 1,	1371.25, 922.145
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.104546, 0.01, 1,	1041.07, 984.967
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.104546, 0.01, 1,	1121.62, 990.139
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.104546, 0.01, 1,	1203.19, 994.987
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.104546, 0.01, 1,	1285.05, 999.239
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.104546, 0.01, 1,	1366.66, 1003.09
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.139395, 0.01, 1,	1038.15, 1064.85
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.139395, 0.01, 1,	1118.26, 1070.32
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.139395, 0.01, 1,	1199.39, 1075.16
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.139395, 0.01, 1,	1280.79, 1079.34
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.139395, 0.01, 1,	1361.99, 1082.79
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0, 0.01, 1,	769.158, 708.456
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0, 0.01, 1,	854.923, 712.768
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0, 0.01, 1,	944.792, 717.425
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0, 0.01, 1,	1036.83, 722.373
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0, 0.01, 1,	1131.2, 727.325
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0348488, 0.01, 1,	762.859, 800.73
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0348488, 0.01, 1,	849.179, 806.079
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0348488, 0.01, 1,	938.928, 811.766
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0348488, 0.01, 1,	1031.09, 817.435
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0348488, 0.01, 1,	1125.58, 822.891
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0696976, 0.01, 1,	758.703, 892.789
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0696976, 0.01, 1,	844.724, 899.434
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0696976, 0.01, 1,	934.123, 906.142
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0696976, 0.01, 1,	1026.28, 912.345
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0696976, 0.01, 1,	1120.65, 918.03
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.104546, 0.01, 1,	755.723, 984.209
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.104546, 0.01, 1,	841.46, 991.924
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.104546, 0.01, 1,	930.539, 999.477
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.104546, 0.01, 1,	1022.39, 1006.33
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.104546, 0.01, 1,	1116.34, 1012.43
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.139395, 0.01, 1,	754.222, 1074.35
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.139395, 0.01, 1,	839.344, 1083.33
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.139395, 0.01, 1,	928.089, 1091.4
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.139395, 0.01, 1,	1019.36, 1098.62
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.139395, 0.01, 1,	1112.53, 1105.4
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0, 0.01, 1,	983.868, 696.589
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0, 0.01, 1,	1095.43, 702.139
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0, 0.01, 1,	1209.77, 708.406
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0, 0.01, 1,	1324.37, 715.011
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0, 0.01, 1,	1438.32, 721.787
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0348488, 0.01, 1,	976.588, 809.863
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0348488, 0.01, 1,	1088.51, 816.662
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0348488, 0.01, 1,	1203.04, 823.19
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0348488, 0.01, 1,	1318.07, 829.51
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0348488, 0.01, 1,	1432.37, 835.455
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0696976, 0.01, 1,	970.817, 923.554
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0696976, 0.01, 1,	1082.76, 930.813
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0696976, 0.01, 1,	1196.91, 937.841
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0696976, 0.01, 1,	1311.78, 943.826
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0696976, 0.01, 1,	1425.96, 949.183
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.104546, 0.01, 1,	966.497, 1035.81
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.104546, 0.01, 1,	1077.86, 1043.61
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.104546, 0.01, 1,	1191.4, 1050.75
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.104546, 0.01, 1,	1305.6, 1056.62
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.104546, 0.01, 1,	1419.12, 1061.32
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.139395, 0.01, 1,	963.872, 1145.13
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.139395, 0.01, 1,	1073.95, 1154.01
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.139395, 0.01, 1,	1186.46, 1161.12
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.139395, 0.01, 1,	1299.54, 1166.64
1,0,0,0,0,1,0,0,0,0,1,0,0.2, 0, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.139395, 0.01, 1,	1412, 1170.7
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0, 0.01, 1,	527.378, 138.425
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0, 0.01, 1,	606.674, 129.659
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0, 0.01, 1,	691.786, 122.787
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0, 0.01, 1,	781.129, 117.273
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0, 0.01, 1,	875.029, 113.464
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0348488, 0.01, 1,	507.527, 222.94
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0348488, 0.01, 1,	587.669, 215.642
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0348488, 0.01, 1,	673.547, 210.028
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0348488, 0.01, 1,	764.266, 205.331
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0348488, 0.01, 1,	859.743, 202.513
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0696976, 0.01, 1,	489.453, 311.835
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0696976, 0.01, 1,	570.014, 306.492
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0696976, 0.01, 1,	656.543, 302.034
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0696976, 0.01, 1,	748.198, 298.934
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0696976, 0.01, 1,	845.265, 297.003
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.104546, 0.01, 1,	472.577, 404.62
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.104546, 0.01, 1,	553.754, 401.062
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.104546, 0.01, 1,	640.989, 398.499
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.104546, 0.01, 1,	733.481, 397.098
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.104546, 0.01, 1,	831.621, 396.594
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.139395, 0.01, 1,	458.087, 500.8
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.139395, 0.01, 1,	539.493, 499.367
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.139395, 0.01, 1,	627.051, 499.041
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.139395, 0.01, 1,	720.448, 499.293
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.139395, 0.01, 1,	819.34, 500.476
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0, 0.01, 1,	795.752, 452.627
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0, 0.01, 1,	880.241, 453.473
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0, 0.01, 1,	968.355, 455.536
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0, 0.01, 1,	1058.52, 458.5
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0, 0.01, 1,	1150.7, 462.27
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0348488, 0.01, 1,	785.567, 540.69
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0348488, 0.01, 1,	871.022, 542.525
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0348488, 0.01, 1,	959.716, 545.489
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0348488, 0.01, 1,	1050.86, 548.863
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0348488, 0.01, 1,	1143.81, 553.212
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0696976, 0.01, 1,	777.231, 630.623
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0696976, 0.01, 1,	863.012, 633.767
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0696976, 0.01, 1,	951.973, 637.544
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0696976, 0.01, 1,	1043.78, 641.552
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0696976, 0.01, 1,	1137.41, 646.256
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.104546, 0.01, 1,	769.789, 722.096
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.104546, 0.01, 1,	855.748, 726.385
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.104546, 0.01, 1,	945.392, 730.88
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.104546, 0.01, 1,	1037.46, 735.683
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.104546, 0.01, 1,	1131.43, 740.81
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.139395, 0.01, 1,	763.959, 814.305
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.139395, 0.01, 1,	850.252, 819.517
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.139395, 0.01, 1,	939.642, 825.229
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.139395, 0.01, 1,	1031.89, 830.613
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.1, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.139395, 0.01, 1,	1126.01, 836.167
1,0,0,0,0,1,0,0,0,0,1,0,0.1, 0.2, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0, 0.01, 1,	1324.72, 229.58
1,0,0,0,0,1,0,0,0,0,1,0,0.1, 0.2, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0, 0.01, 1,	1413.49, 235.92
1,0,0,0,0,1,0,0,0,0,1,0,0.1, 0.2, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0, 0.01, 1,	1501.56, 243.86
1,0,0,0,0,1,0,0,0,0,1,0,0.1, 0.2, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0, 0.01, 1,	1587.73, 253.057
1,0,0,0,0,1,0,0,0,0,1,0,0.1, 0.2, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0, 0.01, 1,	1671.66, 263.415
1,0,0,0,0,1,0,0,0,0,1,0,0.1, 0.2, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0348488, 0.01, 1,	1319.73, 311.036
1,0,0,0,0,1,0,0,0,0,1,0,0.1, 0.2, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0348488, 0.01, 1,	1410.17, 317.307
1,0,0,0,0,1,0,0,0,0,1,0,0.1, 0.2, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0348488, 0.01, 1,	1499.61, 325.057
1,0,0,0,0,1,0,0,0,0,1,0,0.1, 0.2, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0348488, 0.01, 1,	1587.26, 333.546
1,0,0,0,0,1,0,0,0,0,1,0,0.1, 0.2, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0348488, 0.01, 1,	1672.58, 343.272
1,0,0,0,0,1,0,0,0,0,1,0,0.1, 0.2, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0696976, 0.01, 1,	1314.53, 396.453
1,0,0,0,0,1,0,0,0,0,1,0,0.1, 0.2, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0696976, 0.01, 1,	1406.49, 402.557
1,0,0,0,0,1,0,0,0,0,1,0,0.1, 0.2, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0696976, 0.01, 1,	1497.33, 409.721
1,0,0,0,0,1,0,0,0,0,1,0,0.1, 0.2, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0696976, 0.01, 1,	1586.26, 417.785
1,0,0,0,0,1,0,0,0,0,1,0,0.1, 0.2, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0696976, 0.01, 1,	1672.85, 426.629
1,0,0,0,0,1,0,0,0,0,1,0,0.1, 0.2, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.104546, 0.01, 1,	1309.65, 484.92
1,0,0,0,0,1,0,0,0,0,1,0,0.1, 0.2, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.104546, 0.01, 1,	1402.6, 490.816
1,0,0,0,0,1,0,0,0,0,1,0,0.1, 0.2, 0.2, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.104546, 0.01, 1,	1494.59, 497.54
