2.553575, 1637.215017, 1633.010974, 1315.091727, 782.205197, -0.444491, 0.268926, -0.095740, -0.002063, -0.001040, 1473
2.553826, 1637.296335, 1633.076687, 1315.115143, 782.161206, -0.444490, 0.268959, -0.095758, -0.002057, -0.001034, 1472
2.554239, 1637.251262, 1633.009993, 1315.133102, 782.294207, -0.444370, 0.268782, -0.095652, -0.002065, -0.001019, 1471
2.554127, 1637.248067, 1632.978295, 1315.124952, 782.391273, -0.444132, 0.268429, -0.095434, -0.002067, -0.000991, 1470
2.554876, 1637.263856, 1632.986883, 1315.129187, 782.354835, -0.444137, 0.268472, -0.095462, -0.002062, -0.000988, 1469
2.553600, 1637.314866, 1633.020938, 1315.193557, 782.219488, -0.444206, 0.268677, -0.095600, -0.002052, -0.000985, 1468
2.553512, 1637.388080, 1633.105154, 1315.065170, 782.282829, -0.444235, 0.268793, -0.095685, -0.002054, -0.000972, 1467
2.554317, 1637.411518, 1633.137863, 1315.078564, 782.278300, -0.444293, 0.268879, -0.095738, -0.002053, -0.000981, 1466
2.555179, 1637.421473, 1633.146859, 1315.083837, 782.270192, -0.444300, 0.268896, -0.095749, -0.002052, -0.000981, 1465
2.555455, 1637.444578, 1633.142176, 1315.258118, 782.134554, -0.444331, 0.268932, -0.095766, -0.002043, -0.000992, 1464
2.551249, 1637.269292, 1632.957444, 1314.918516, 782.166003, -0.444277, 0.269145, -0.095949, -0.002045, -0.000942, 1463
2.551776, 1637.239533, 1632.915459, 1314.952607, 782.093144, -0.444289, 0.269212, -0.095997, -0.002040, -0.000939, 1462
2.551917, 1637.235509, 1632.934637, 1314.760530, 782.187779, -0.444289, 0.269276, -0.096051, -0.002044, -0.000925, 1461
2.550473, 1637.246803, 1632.894066, 1315.033941, 781.964438, -0.444346, 0.269417, -0.096139, -0.002029, -0.000935, 1460
2.551123, 1637.230554, 1632.890398, 1314.977101, 782.020580, -0.444325, 0.269370, -0.096107, -0.002032, -0.000934, 1459
2.551949, 1637.232882, 1632.887314, 1315.020603, 782.055179, -0.444349, 0.269400, -0.096121, -0.002034, -0.000938, 1458
2.552380, 1637.227111, 1632.858528, 1315.007882, 782.085501, -0.444126, 0.269099, -0.095948, -0.002030, -0.000911, 1457
2.552490, 1637.223197, 1632.836035, 1315.186804, 782.011489, -0.444110, 0.268996, -0.095867, -0.002028, -0.000924, 1456
2.551242, 1637.324458, 1632.922327, 1315.111555, 782.145479, -0.444028, 0.268893, -0.095796, -0.002036, -0.000903, 1455
2.551566, 1637.396749, 1632.974036, 1315.169246, 782.039136, -0.444018, 0.268915, -0.095808, -0.002025, -0.000899, 1454
2.549366, 1637.501841, 1633.119401, 1315.123369, 782.214836, -0.444028, 0.268799, -0.095704, -0.002035, -0.000917, 1453
2.548790, 1637.494527, 1633.157216, 1314.884069, 782.331913, -0.444041, 0.268852, -0.095745, -0.002036, -0.000910, 1452
2.547835, 1637.492760, 1633.143041, 1314.765974, 782.498821, -0.443944, 0.268731, -0.095670, -0.002047, -0.000886, 1451
2.546642, 1637.643811, 1633.294756, 1314.838814, 782.375890, -0.444060, 0.268986, -0.095834, -0.002036, -0.000890, 1450
2.543655, 1637.770367, 1633.428381, 1315.166773, 782.413363, -0.444005, 0.268590, -0.095516, -0.002046, -0.000929, 1449
2.544400, 1637.778883, 1633.428805, 1315.195890, 782.349753, -0.443988, 0.268576, -0.095508, -0.002040, -0.000927, 1448
2.545186, 1637.822497, 1633.485253, 1315.257283, 782.331211, -0.444161, 0.268719, -0.095545, -0.002043, -0.000954, 1447
2.545852, 1637.814118, 1633.461210, 1315.210305, 782.315049, -0.443953, 0.268485, -0.095433, -0.002035, -0.000926, 1446
2.545317, 1637.847061, 1633.505556, 1315.154166, 782.236217, -0.443994, 0.268655, -0.095556, -0.002026, -0.000916, 1445
2.544586, 1637.804601, 1633.458976, 1315.053762, 782.395306, -0.443987, 0.268682, -0.095579, -0.002034, -0.000906, 1444
2.545046, 1637.860251, 1633.514119, 1314.999490, 782.419306, -0.444017, 0.268778, -0.095647, -0.002035, -0.000899, 1443
2.545709, 1637.853169, 1633.532345, 1314.831691, 782.494440, -0.444011, 0.268827, -0.095693, -0.002037, -0.000887, 1442
2.546161, 1637.904363, 1633.599584, 1314.891259, 782.452793, -0.444094, 0.268906, -0.095734, -0.002037, -0.000904, 1441
2.545998, 1637.920344, 1633.584912, 1315.093487, 782.270955, -0.444125, 0.268950, -0.095759, -0.002024, -0.000917, 1440
2.545301, 1638.012834, 1633.654190, 1315.067320, 782.370517, -0.444022, 0.268807, -0.095663, -0.002028, -0.000896, 1439
2.545750, 1637.968756, 1633.645518, 1314.820770, 782.409828, -0.444002, 0.268892, -0.095743, -0.002024, -0.000877, 1438
2.546509, 1637.957641, 1633.620877, 1314.911659, 782.366815, -0.443992, 0.268840, -0.095702, -0.002022, -0.000883, 1437
2.546726, 1638.023172, 1633.665725, 1314.971294, 782.201514, -0.443960, 0.268838, -0.095703, -0.002005, -0.000877, 1436
2.546536, 1637.998420, 1633.690535, 1314.650260, 782.362303, -0.443945, 0.268904, -0.095769, -0.002009, -0.000858, 1435
2.545652, 1638.062585, 1633.715436, 1314.829780, 782.157085, -0.444084, 0.269224, -0.095981, -0.001995, -0.000867, 1434
2.546366, 1638.056554, 1633.720939, 1314.746278, 782.213607, -0.444081, 0.269233, -0.095990, -0.001998, -0.000863, 1433
2.544014, 1637.925720, 1633.560358, 1314.543073, 782.187600, -0.444069, 0.269495, -0.096201, -0.001995, -0.000824, 1432
2.543901, 1637.924503, 1633.541035, 1314.494380, 782.314434, -0.443971, 0.269362, -0.096117, -0.002003, -0.000806, 1431
2.543376, 1637.919295, 1633.518815, 1314.702207, 782.205453, -0.443945, 0.269236, -0.096021, -0.001997, -0.000821, 1430
2.543870, 1637.925715, 1633.522899, 1314.727527, 782.087592, -0.443929, 0.269222, -0.096015, -0.001988, -0.000821, 1429
2.541062, 1637.963767, 1633.506883, 1315.039300, 781.776437, -0.444001, 0.269429, -0.096156, -0.001963, -0.000832, 1428
2.541431, 1637.940610, 1633.482681, 1315.114144, 781.802250, -0.443934, 0.269223, -0.096004, -0.001966, -0.000840, 1427
